LON,LAT,CD_GEOCODI,Cep,Logradouro,Bairro,Cod Cidade,Cod Estado
-46.7649269,-23.6995885,355030843000092,4929190,Rua Beatriz Campos de Andrade,Alto da Riviera,8966,26
-46.7642656,-23.6992759,355030843000092,4929200,Rua Aziz Farah Elias,Alto da Riviera,8966,26
-46.7666849,-23.6996879,355030843000054,4929220,Rua Paul Adam,Alto da Riviera,8966,26
-46.767527,-23.700209,355030843000054,4929230,Rua Piranese,Alto da Riviera,8966,26
-46.7666968,-23.7009705,355030843000055,4929240,Rua Cancioneiro Chinês,Alto da Riviera,8966,26
-46.7687941,-23.7025713,355030843000033,4929250,Rua Sílvia Stefani Legnaioli,Alto da Riviera,8966,26
-46.7690886,-23.7017169,355030843000033,4929280,Rua Antônio Rodrigues Valério,Alto da Riviera,8966,26
-46.7681352,-23.7013455,355030843000055,4929290,Rua Ricardina Vieira Coelho,Alto da Riviera,8966,26
-46.768859,-23.7011743,355030843000032,4929300,Rua José Gil Avilé,Alto da Riviera,8966,26
-46.7700164,-23.7016571,355030843000033,4929310,Rua Cristóvão Pinto Ferraz,Alto da Riviera,8966,26
-46.7690532,-23.7009492,355030843000032,4929320,Rua Abadie Faria Rosa,Alto da Riviera,8966,26
-46.7688715,-23.7004835,355030843000032,4929330,Rua Isaac Benserade,Alto da Riviera,8966,26
-46.768836,-23.6998262,355030843000032,4929340,Rua Soares de Sousa Júnior,Alto da Riviera,8966,26
-46.7698565,-23.699613,355030843000363,4929350,Rua Alcídio de Souza Prado,Jardim Fujihara,8966,26
-46.7703668,-23.699797,355030843000363,4929360,Rua Paulo Bittencourt,Jardim Fujihara,8966,26
-46.7701361,-23.6989602,355030843000031,4929370,Rua Padre Nelson Antonino,Jardim Fujihara,8966,26
-46.768924,-23.6980595,355030843000031,4929380,Rua Doutor Ciro Werneck de Almeida,Jardim Fujihara,8966,26
-46.7694819,-23.6988792,355030843000031,4929390,Rua Jonathas Abbott,Jardim Fujihara,8966,26
-46.768972,-23.697762,355030843000031,4929400,Rua Bonifácio Pasquali,Jardim Fujihara,8966,26
-46.7503024,-23.6783861,355030843000034,4930000,Rua Treviso,Jardim Santa Margarida,8966,26
-46.7505154,-23.678887,355030843000034,4930010,Rua Hera Terrestre,Jardim Santa Margarida,8966,26
-46.7504487,-23.6781503,355030843000034,4930020,Rua José Matias,Jardim Santa Margarida,8966,26
-46.751224,-23.6795571,355030843000034,4930030,Rua General Lucídio de Arruda,Jardim União,8966,26
-46.7498277,-23.6768238,355030843000034,4930040,Rua do Magistério,Jardim Santa Margarida,8966,26
-46.7512257,-23.6778377,355030843000034,4930060,Rua Bento Daniel de Mendonça,Jardim Santa Margarida,8966,26
-46.751841,-23.6780455,355030843000065,4930070,Rua Adelino Branco de Andrade,Jardim Rosa Maria,8966,26
-46.7519065,-23.6788823,355030843000065,4930080,Rua Lázaro Rodrigues dos Santos,Jardim Gustavo,8966,26
-46.7518287,-23.6798504,355030843000289,4930090,Rua Bernardino Telesio,Jardim Santa Margarida,8966,26
-46.7522015,-23.679545,355030843000289,4930100,Rua Henrique Klein,,8966,26
-46.7524293,-23.6788867,355030843000289,4930120,Rua José Barbosa dos Santos,Jardim Gustavo,8966,26
-46.7522462,-23.6768479,355030843000065,4930130,Rua Henrique Vedia,Jardim Gustavo,8966,26
-46.75299,-23.6788374,355030843000062,4930140,Rua Doutor Artur Moreira de Almeida,Jardim Santa Margarida,8966,26
-46.752713,-23.6777465,355030843000062,4930150,Rua José Magnoli,Jardim Santa Margarida,8966,26
-46.7528631,-23.6769835,355030843000061,4930160,Rua Alfredo Cabral de Oliveira,Jardim Santa Margarida,8966,26
-46.7538368,-23.679833,355030843000062,4930170,Rua José de Oliveira,Jardim Santa Margarida,8966,26
-46.7543852,-23.6813299,355030843000214,4930180,Rua Eny Alves de Souza Leite,Jardim Santa Margarida,8966,26
-46.7533126,-23.6808516,355030843000214,4930200,Rua George Bancroft,Jardim Santa Margarida,8966,26
-46.7540863,-23.6822537,355030843000214,4930210,Rua Júlia Ferreira da Silva,Jardim Santa Margarida,8966,26
-46.7557695,-23.6843759,355030843000201,4930220,Rua Benedito Pinto de Campos,Jardim Santa Margarida,8966,26
-46.7552584,-23.6849983,355030843000202,4930230,Rua do Tom Maior,Jardim Santa Margarida,8966,26
-46.7544205,-23.6847609,355030843000398,4930240,Rua Guilherme de Poitiers,Jardim Santa Margarida,8966,26
-46.754011,-23.685127,355030843000202,4930250,Rua João Manoel Vaz,Jardim Santa Margarida,8966,26
-46.7531544,-23.6841764,355030843000105,4930260,Rua José Madeira de Freitas,Jardim Santa Margarida,8966,26
-46.752452,-23.6834939,355030843000346,4930270,Rua José Jorge Duarte,Jardim Santa Margarida,8966,26
-46.7519478,-23.6834774,355030843000105,4930280,Rua Laudelino dos Santos,Vila São Judas,8966,26
-46.7514073,-23.6816771,355030843000215,4930290,Rua Amaro Silva,Jardim Santa Margarida,8966,26
-46.7528865,-23.6815595,355030843000215,4930300,Rua Servidão de São Marcos,Jardim Santa Margarida,8966,26
-46.7536125,-23.6782038,355030843000062,4931000,Rua Eugênia Ferrari Betoni,Jardim Santa Margarida,8966,26
-46.7545691,-23.680158,355030843000375,4931010,Rua Roberto Selmi-Dei,Jardim Santa Margarida,8966,26
-46.7541219,-23.6762588,355030843000111,4931020,Rua Frias Vasconcelos,Jardim Santa Margarida,8966,26
-46.7556543,-23.681193,355030843000213,4931030,Rua Amaro Antônio de Araújo,Jardim Santa Margarida,8966,26
-46.7548745,-23.679923,355030843000213,4931040,Rua do Tom Menor,Jardim Santa Margarida,8966,26
-46.755251,-23.681112,355030843000201,4931060,Rua Aloísio Ferreira,Jardim Santa Margarida,8966,26
-46.7555054,-23.6831257,355030843000201,4931070,Rua João Ferreira da Silva,Jardim Santa Margarida,8966,26
-46.7576319,-23.6834076,355030843000199,4931080,Rua Luís Osório,Jardim Santa Margarida,8966,26
-46.7563175,-23.6807965,355030843000213,4931100,Rua Capão Redondo,Jardim Santa Margarida,8966,26
-46.755384,-23.6790762,355030843000213,4931110,Rua Erik Satie,Jardim Santa Margarida,8966,26
-46.7546606,-23.6762377,355030843000111,4931120,Rua Sílvio Russi,Jardim Santa Margarida,8966,26
-46.745065,-23.6405902,355030883000062,4931125,Rua dos Aflitos,Jardim Santa Margarida,8966,26
-46.7550734,-23.676061,355030843000111,4931130,Rua Lisandro Torre,Jardim Santa Margarida,8966,26
-46.7558671,-23.6779463,355030843000210,4932010,Rua Guavirutuba,Parque Santo Amaro,8966,26
-46.7560492,-23.6771469,355030843000210,4932020,Rua Araçamã,Parque Santo Amaro,8966,26
-46.7607256,-23.6789542,355030843000206,4932030,Rua Doutor Manuel Dias de Toledo,Parque Maria Alice,8966,26
-46.756506,-23.6768172,355030843000111,4932040,Rua Paulo Rodrigues Júnior,Parque Maria Alice,8966,26
-46.757041,-23.6772017,355030843000210,4932050,Rua Domingos Cristal,Parque Maria Alice,8966,26
-46.7575923,-23.6775003,355030843000210,4932060,Rua Itaparoquera,Parque Santo Amaro,8966,26
-46.7565229,-23.6779528,355030843000210,4932070,Praça Figueira Grande,Parque Santo Amaro,8966,26
-46.7557839,-23.6782316,355030843000210,4932080,Rua Capelinha,Parque Maria Alice,8966,26
-46.755993,-23.6787165,355030843000212,4932090,Rua Itupu,Parque Santo Amaro,8966,26
-46.7564607,-23.6788346,355030843000210,4932100,Rua Taiti,Parque Santo Amaro,8966,26
-46.7571617,-23.6809564,355030843000211,4932120,Rua Itaquaxiara,Parque Santo Amaro,8966,26
-46.7579534,-23.6812526,355030843000211,4932150,Rua Piraporinha,Parque Santo Amaro,8966,26
-46.7578884,-23.6811112,355030843000211,4932160,Rua Ribeirão Ponte Baixa,Parque Santo Amaro,8966,26
-46.7566942,-23.6830271,355030843000212,4932170,Rua Canaleiras,Jardim Coimbra,8966,26
-46.7584172,-23.6805173,355030843000208,4932190,Rua Valdemar Marcelino dos Santos,Parque Maria Alice,8966,26
-46.7576851,-23.6794053,355030843000210,4932200,Rua José Guilherme da Silva,Parque Maria Alice,8966,26
-46.7578404,-23.6781708,355030843000209,4932210,Rua José Garcia Lopes Filho,Parque Maria Alice,8966,26
-46.7572479,-23.67814555,355030843000209,4932220,Rua Anhangüara,Parque Santo Amaro,8966,26
-46.7594002,-23.6790901,355030843000208,4932230,Rua Antônio de Pina,Parque Maria Alice,8966,26
-46.7589478,-23.6779914,355030843000209,4932240,Rua Harry Hadick,Parque Maria Alice,8966,26
-46.75944985,-23.6784513,355030843000208,4932260,Rua Otacílio de Souza,Parque Maria Alice,8966,26
-46.7599059,-23.6783543,355030843000206,4932270,Rua Antônio Moreira da Silva,Vila Dona Meta,8966,26
-46.7606194,-23.6796389,355030843000206,4932290,Rua Mário de Magalhães Gomes,Vila Dona Meta,8966,26
-46.7612709,-23.6787126,355030843000206,4932300,Rua William Byrd,Jardim Coimbra,8966,26
-46.7611721,-23.6780452,355030843000205,4932310,Rua Ester de Barros Oliveira,Jardim Coimbra,8966,26
-46.7615967,-23.6782519,355030843000205,4932320,Rua Júlio Nunes Nogueira,Jardim Coimbra,8966,26
-46.7612449,-23.6780698,355030843000205,4932330,Rua Amílcar Ponchielli,Parque Amélia,8966,26
-46.762125,-23.6792065,355030843000196,4932340,Rua Reinaldo Pereira,Parque Santo Amaro,8966,26
-46.7623536,-23.6791055,355030843000196,4932350,Rua Emílio Kerr,Parque Amélia,8966,26
-46.7630957,-23.6794025,355030843000196,4932360,Rua José Matias de Araújo,Parque Santo Amaro,8966,26
-46.7627419,-23.6801439,355030843000197,4932370,Rua Francisco Montezano,Jardim Coimbra,8966,26
-46.760993,-23.6799945,355030843000197,4932380,Rua Alois Haba,Jardim Coimbra,8966,26
-46.7604692,-23.6789578,355030843000200,4932390,Rua Felice Giardini,Jardim Coimbra,8966,26
-46.7631586,-23.6803147,355030843000179,4932400,Rua Maria Rosa Grecco Rogato,Jardim Coimbra,8966,26
-46.7616934,-23.6815104,355030843000197,4932410,Rua Guilherme de Faria,Jardim São Carlos (Zona Sul),8966,26
-46.7614585,-23.682086,355030843000179,4932420,Rua Adolfo Saldias,Jardim São Carlos (Zona Sul),8966,26
-46.7607357,-23.6830899,355030843000198,4932430,Rua Conde de Provença,Jardim Coimbra,8966,26
-46.7595127,-23.6829611,355030843000198,4932450,Travessa Caetano Paióli,Jardim Coimbra,8966,26
-46.7597189,-23.6829728,355030843000198,4932460,Rua Francisco Rodrigues Dias,Jardim Coimbra,8966,26
-46.7662558,-23.6817453,355030843000189,4933000,Rua das Galhardas,Jardim Santa Zélia,8966,26
-46.7651336,-23.6818157,355030843000189,4933010,Rua das Flautas Transversais,Jardim Santa Zélia,8966,26
-46.7646642,-23.6816557,355030843000191,4933020,Rua do Fonógrafo,Jardim Santa Zélia,8966,26
-46.7651781,-23.6812543,355030843000189,4933030,Rua do Pirofone,Jardim Santa Zélia,8966,26
-46.7637189,-23.6821001,355030843000191,4933040,Rua da Gaita de Foles,Jardim Santa Zélia,8966,26
-46.764374,-23.6820375,355030843000191,4933050,Rua Inácio Pereira de Lima,Jardim Santa Zélia,8966,26
-46.7651982,-23.6822843,355030843000191,4933060,Rua do Flajole,Jardim Santa Zélia,8966,26
-46.7634205,-23.6824135,355030843000191,4933070,Rua do Banzo,Jardim Santa Zélia,8966,26
-46.7641827,-23.6828732,355030843000192,4933080,Rua dos Clarins,Jardim Santa Zélia,8966,26
-46.7635095,-23.6831625,355030843000192,4933090,Rua dos Contrabaixos,Jardim Santa Zélia,8966,26
-46.7645905,-23.6832995,355030843000177,4933110,Rua Santa Zélia,Jardim Santa Zélia,8966,26
-46.7657939,-23.6829364,355030843000177,4933120,Rua dos Violoncelos,Jardim Santa Zélia,8966,26
-46.765199,-23.6836518,355030843000177,4933130,Rua dos Oboés,Jardim Santa Zélia,8966,26
-46.7648301,-23.6839589,355030843000177,4933140,Rua dos Flautins,Jardim Santa Zélia,8966,26
-46.7647651,-23.6842659,355030843000177,4933150,Rua dos Tímpanos,Jardim Dionisio,8966,26
-46.7643907,-23.6844184,355030843000177,4933160,Rua dos Trombones,Jardim Dionisio,8966,26
-46.7657991,-23.684271,355030843000310,4935000,Rua Luiz Ricardi,Jardim Dionisio,8966,26
-46.7658606,-23.6840078,355030843000310,4935010,Rua das Guitarras,Jardim Dionisio,8966,26
-46.767095,-23.6844442,355030843000176,4935020,Rua Bertolina Magalhães Alcoba,Jardim Dionisio,8966,26
-46.7666219,-23.6847589,355030843000310,4935030,Rua Luiz Gonzaga de Oliveira,Jardim Dionisio,8966,26
-46.7667545,-23.6838855,355030843000176,4935040,Rua Francisco Pinto Ribeiro,Jardim Dionisio,8966,26
-46.7672728,-23.6839215,355030843000176,4935050,Rua Ernesto Pasqualucci,Jardim Dionisio,8966,26
-46.7661222,-23.6832169,355030843000176,4935060,Rua Manon,Jardim Dionisio,8966,26
-46.76709,-23.6829821,355030843000176,4935070,Rua Thereza Silveira de Almeida,Jardim Dionisio,8966,26
-46.767842,-23.6835104,355030843000176,4935090,Rua Doutor Luiz Fernando Ferreira,Jardim Dionisio,8966,26
-46.7688125,-23.6837585,355030843000155,4935100,Rua Luís Baldinato,Jardim Sônia Regina,8966,26
-46.7694173,-23.6851984,355030843000155,4935110,Rua Padre Josemaria Escrivá de Balaguer,Jardim Sônia Regina,8966,26
-46.7685488,-23.6852188,355030843000155,4935120,Rua William Cremer,Jardim Sônia Regina,8966,26
-46.7586838,-23.6843162,355030843000182,4937000,Estrada Guavirutuba,Vila Bom Jardim,8966,26
-46.7676215,-23.6865305,355030843000132,4937010,Rua Professor Barroso do Amaral,Vila Santa Lúcia,8966,26
-46.763893,-23.6864975,355030843000159,4937020,Rua Ivaldo Vital Pereira,Vila Santa Lúcia,8966,26
-46.7626534,-23.6886643,355030843000340,4937040,Rua Jessé Crisólogo da Graça,Vila Santa Lúcia,8966,26
-46.7620466,-23.6870815,355030843000160,4937050,Rua Guilherme Espindola Pequito,Vila Santa Lúcia,8966,26
-46.7630006,-23.687243,355030843000160,4937060,Rua Eufran Barros Gomes,Vila Santa Lúcia,8966,26
-46.7632711,-23.6863019,355030843000160,4937070,Rua Nilton Cordeiro Coutinho,Vila Bom Jardim,8966,26
-46.763067,-23.684926,355030843000157,4937080,Rua Doutor Azevedo Sodré,Vila Bom Jardim,8966,26
-46.7619015,-23.6860387,355030843000160,4937100,Rua Comandante Brás Dias de Aguiar,Vila Bom Jardim,8966,26
-46.7613565,-23.6861236,355030843000181,4937110,Rua da Gavota,Vila Bom Jardim,8966,26
-46.758254,-23.6865344,355030843000183,4937120,Rua das Gigas,Vila Bom Jardim,8966,26
-46.7612277,-23.6849476,355030843000181,4937130,Praça das Notas Musicais,Vila Bom Jardim,8966,26
-46.7683786,-23.6860552,355030843000132,4937140,Rua do Ripieno,Vila Bom Jardim,8966,26
-46.7600845,-23.6844127,355030843000395,4937150,Rua dos Andantinos,Vila Bom Jardim,8966,26
-46.75987,-23.6863868,355030843000182,4937160,Rua Manuel Laranjeira,Vila Bom Jardim,8966,26
-46.7594959,-23.6879081,355030843000184,4937170,Rua Doutor José Carneiro Viana,Vila Bom Jardim,8966,26
-46.758866,-23.6865866,355030843000183,4937190,Rua Alberto Dias Baptista,Vila Bom Jardim,8966,26
-46.7582423,-23.6866091,355030843000183,4937200,Rua Desembargador Ewelson Soares Pinto,Vila Bom Jardim,8966,26
-46.7584084,-23.6832863,355030843000199,4937220,Rua Francisca Jacinta dos Santos,Vila Bom Jardim,8966,26
-46.7550223,-23.6861033,355030843000202,4937230,Rua Francisca Alves de Albuquerque,Vila Bom Jardim,8966,26
-46.7601726,-23.6853035,355030843000395,4937240,Rua da Concordância,Jardim Planalto,8966,26
-46.7588755,-23.6860545,355030843000183,4937250,Rua da Coreografia,Jardim Planalto,8966,26
-46.7596047,-23.683671,355030843000198,4937260,Rua George Saulo,Jardim Planalto,8966,26
-46.7592841,-23.6888752,355030843000163,4938000,Rua dos Temas,Jardim Kagohara,8966,26
-46.7586518,-23.6882568,355030843000184,4938010,Rua das Variações Musicais,Jardim Kagohara,8966,26
-46.7598878,-23.6899059,355030843000163,4938020,Rua das Modulações,Jardim Kagohara,8966,26
-46.7603893,-23.6898949,355030843000392,4938030,Rua das Fermatas,Jardim Kagohara,8966,26
-46.7610299,-23.6886207,355030843000163,4938040,Rua dos Compassos,Jardim Kagohara,8966,26
-46.7611218,-23.689699,355030843000161,4938050,Rua das Semicolcheias,Jardim Kagohara,8966,26
-46.7616302,-23.6890874,355030843000161,4938060,Rua dos Orfeões,Jardim Kagohara,8966,26
-46.762133,-23.6892534,355030843000161,4938070,Rua dos Minuetos,Jardim Kagohara,8966,26
-46.7616389,-23.6909191,355030843000137,4938080,Rua dos Menestréis,Jardim Kagohara,8966,26
-46.7625173,-23.6904194,355030843000137,4938090,Rua do Cromatismo,Jardim Kagohara,8966,26
-46.7631082,-23.6933523,355030843000089,4938120,Rua das Seqüências,Jardim Kagohara,8966,26
-46.7632856,-23.6941843,355030843000090,4938130,Rua Semínimas,Jardim Kagohara,8966,26
-46.7632663,-23.6927575,355030843000089,4938140,Rua dos Melismas,Jardim Kagohara,8966,26
-46.7639437,-23.6929295,355030843000089,4938150,Rua das Coloraturas,Jardim Kagohara,8966,26
-46.7642175,-23.691232,355030843000137,4938170,Rua dos Neumas,Jardim Kagohara,8966,26
-46.7641893,-23.6904384,355030843000137,4938180,Rua das Claves,Jardim Kagohara,8966,26
-46.7686438,-23.6885187,355030843000130,4939000,Rua João de Lima Bonfante,Jardim Ângela (Zona Sul),8966,26
-46.7720808,-23.6897734,355030843000129,4939020,Rua Elisa Antônia de Andrade,Jardim Copacabana,8966,26
-46.772285,-23.6904813,355030843000129,4939030,Rua Itajá,Jardim Copacabana,8966,26
-46.7732101,-23.6898933,355030843000129,4939040,Rua Ribas do Rio Pardo,Jardim Copacabana,8966,26
-46.7728312,-23.6907566,355030843000084,4939050,Rua Jaraguari,Jardim Copacabana,8966,26
-46.7723831,-23.6913268,355030843000084,4939060,Rua Porto Murtinho,Jardim Copacabana,8966,26
-46.7717989,-23.6908745,355030843000084,4939070,Rua Antônio Victor de Oliveira,Jardim Copacabana,8966,26
-46.7618013,-23.6895256,355030843000161,4939080,Rua de Castro Laboreiro,Jardim Copacabana,8966,26
-46.7713666,-23.6909444,355030843000084,4939090,Rua Antônio Dionízio de Souza,Jardim Copacabana,8966,26
-46.7711784,-23.6897455,355030843000129,4939100,Rua Camapuã,Jardim Copacabana,8966,26
-46.7709719,-23.691634,355030843000087,4939110,Rua José Gomes Ferreira,Jardim Copacabana,8966,26
-46.770556,-23.6888418,355030843000086,4939120,Rua Bento Rodrigues,Jardim Tupi,8966,26
-46.7703198,-23.6922063,355030843000087,4939130,Rua João Fioravante,Jardim Copacabana,8966,26
-46.7695364,-23.6906035,355030843000087,4939140,Rua José da Costa Lima,Jardim Copacabana,8966,26
-46.7689194,-23.6907096,355030843000351,4939150,Rua Juvenal Correia,Jardim Copacabana,8966,26
-46.7691599,-23.6927492,355030843000087,4939160,Rua Francisca Nunes Rodrigues,Jardim Copacabana,8966,26
-46.7685435,-23.691817,355030843000087,4939170,Rua Santa Rita do Sapucai,Jardim Tupi,8966,26
-46.7689453,-23.6871349,355030843000132,4939220,Rua Visconde de Jari,Jardim Ângela (Zona Sul),8966,26
-46.7674573,-23.6897621,355030843000133,4940010,Rua Afonso Rui,Vila Santa Lúcia,8966,26
-46.7676936,-23.6882307,355030843000132,4940020,Rua Olga Moretti Ferrari,Vila Santa Lúcia,8966,26
-46.767098,-23.687569,355030843000157,4940030,Rua Bonifácio Fernandes,Vila Santa Lúcia,8966,26
-46.767291,-23.6887735,355030843000132,4940040,Rua Syria Bueno de Moraes,Vila Santa Lúcia,8966,26
-46.7667851,-23.689508,355030843000133,4940050,Rua Celestino Joaquim da Costa,Vila Santa Lúcia,8966,26
-46.765639,-23.690234,355030843000136,4940060,Rua Francisco Mayer Júnior,Vila Santa Lúcia,8966,26
-46.7657973,-23.6910065,355030843000087,4940070,Rua Carmelo Cali,Vila Santa Lúcia,8966,26
-46.7667525,-23.6886475,355030843000133,4940080,Rua Eliane Nunes Ramalho,Vila Santa Lúcia,8966,26
-46.7657725,-23.6874025,355030843000157,4940100,Rua Maria da Luz Rodrigues Ramalho,Vila Santa Lúcia,8966,26
-46.7664575,-23.6876215,355030843000157,4940110,Rua Sebastião Ribeiro,Vila Santa Lúcia,8966,26
-46.765211,-23.688508,355030843000158,4940120,Rua José Joaquim Veiga Vale,Vila Santa Lúcia,8966,26
-46.7652275,-23.6908785,355030843000136,4940130,Rua Marieta Luppo Rabello,Vila Santa Lúcia,8966,26
-46.7647645,-23.689412,355030843000136,4940140,Rua Maria Cortada Codorniz,Vila Santa Lúcia,8966,26
-46.764298,-23.6874045,355030843000159,4940150,Rua Ana Chasan,Vila Santa Lúcia,8966,26
-46.7785598,-23.7010612,355030843000278,4941000,Rua Riberalta,Parque Bologne,8966,26
-46.7783352,-23.6989973,355030843000025,4941010,Avenida Ivirapema,Parque Bologne,8966,26
-46.7773838,-23.6987364,355030843000026,4941020,Rua Seringal do Rio Verde,Parque Bologne,8966,26
-46.7732439,-23.7017878,355030843000028,4941030,Rua Marsala,Parque Bologne,8966,26
-46.7751987,-23.7032921,355030843000277,4941050,Rua Tijuco da Serra,Parque Bologne,8966,26
-46.7742375,-23.7040807,355030843000277,4941060,Rua Antípodas,Parque Bologne,8966,26
-46.7760031,-23.7046915,355030843000011,4941070,Rua Polinésia,Parque Bologne,8966,26
-46.7768616,-23.7038104,355030843000011,4941080,Rua Antigo Continente,Parque Bologne,8966,26
-46.7765782,-23.7020384,355030843000009,4941090,Rua Nova Providência,Parque Bologne,8966,26
-46.7760263,-23.7011169,355030843000027,4941100,Rua Douglas,Parque Bologne,8966,26
-46.7752059,-23.7006356,355030843000027,4941110,Rua Jivaros,Parque Bologne,8966,26
-46.7775757,-23.7019388,355030843000009,4941120,Rua Taormina,Parque Bologne,8966,26
-46.7785171,-23.7009361,355030843000278,4941130,Rua Portobelo,Parque Bologne,8966,26
-46.7799674,-23.7007141,355030843000008,4941140,Rua Diriamba,Parque Bologne,8966,26
-46.7790627,-23.7001458,355030843000278,4941150,Rua Porto Gentil,Jardim Solange,8966,26
-46.7796746,-23.6998655,355030843000025,4941160,Rua Paquistão,Parque Bologne,8966,26
-46.7803151,-23.6999996,355030843000008,4941170,Rua Mapuera,Parque Bologne,8966,26
-46.7805532,-23.7012785,355030843000353,4941180,Rua Tacuarembo,Parque Bologne,8966,26
-46.7789811,-23.6960073,355030843000049,4942000,Rua Manuel da Costa Dantas,Jardim Nakamura,8966,26
-46.7772944,-23.6972611,355030843000286,4942010,Rua Ferreira Coutinho,Jardim Nakamura,8966,26
-46.7769018,-23.6974265,355030843000286,4942020,Rua Agamenon Pereira da Silva,Jardim Nakamura,8966,26
-46.7765075,-23.6992398,355030843000049,4942030,Rua Macari Grande,Jardim Nakamura,8966,26
-46.777631,-23.6958637,355030843000343,4942040,Rua Miguel Dionísio Valle,Jardim Nakamura,8966,26
-46.7758107,-23.6969529,355030843000050,4942050,Rua João Ribeiro Peixoto,Jardim Nakamura,8966,26
-46.7756799,-23.6979218,355030843000050,4942070,Rua Antônio Neves Nogueira,Jardim Nakamura,8966,26
-46.771621,-23.6976074,355030843000362,4942090,Rua Jerônimo de Souza Lobo,Jardim Nakamura,8966,26
-46.7748256,-23.6985868,355030843000050,4942100,Rua Manuel Vítor de Jesus,Jardim Nakamura,8966,26
-46.7742373,-23.6997456,355030843000028,4942110,Rua Gregório dos Reis Mello,Jardim Nakamura,8966,26
-46.7727926,-23.6995482,355030843000035,4942120,Rua Atanásio Ribeiro Costa,Jardim Nakamura,8966,26
-46.7728278,-23.7000381,355030843000035,4942130,Rua Joaquim de Paula,Jardim Nakamura,8966,26
-46.7720642,-23.7007418,355030843000035,4942140,Rua Valentim Correia Pais,Jardim Nakamura,8966,26
-46.770473,-23.6984929,355030843000362,4942170,Rua Amalfi,Jardim Nakamura,8966,26
-46.7856743,-23.7024871,355030843000359,4943000,Rua Santa Sofia,Jardim Turquesa,8966,26
-46.7852929,-23.7019033,355030843000359,4943010,Rua Fermentelos,Jardim Turquesa,8966,26
-46.785981,-23.7023046,355030843000359,4943020,Rua Carvalheiras,Jardim Turquesa,8966,26
-46.7856178,-23.7030408,355030843000359,4943030,Rua Esgueira,Jardim Turquesa,8966,26
-46.785379,-23.7043365,355030843000358,4943040,Rua Costa do Valado,Jardim Turquesa,8966,26
-46.7907467,-23.708402,355030843000015,4943060,Rua Clamecy,Estância Mirim,8966,26
-46.7859195,-23.704538,355030843000358,4943070,Rua Os Irmaõs Leme,Chácara Nani,8966,26
-46.7883086,-23.7039666,355030843000281,4943080,Rua Manuel de Azevedo,Chácara Nani,8966,26
-46.7887023,-23.7045399,355030843000016,4943090,Rua Indias Ocidentais,Chácara Nani,8966,26
-46.7888947,-23.7043488,355030843000281,4943100,Rua Macieira do Sul,Chácara Nani,8966,26
-46.7913064,-23.7041917,355030843000356,4943120,Estrada do Jararau,Chácara Nani,8966,26
-46.7896061,-23.7053336,355030843000016,4943140,Rua Epsolon,Estância Mirim,8966,26
-46.7907711,-23.7057881,355030843000016,4943150,Rua Sigma,Estância Mirim,8966,26
-46.7917798,-23.7068632,355030843000016,4943170,Rua Acatlan,Estância Mirim,8966,26
-46.78845215,-23.7055921,355030843000015,4943180,Rua Chamonix,Estância Mirim,8966,26
-46.7894028,-23.7083388,355030843000015,4943220,Rua Ararinha Azul,Jardim Turquesa,8966,26
-46.7845885,-23.7039916,355030843000007,4943230,Rua Sabiapiri,Jardim Turquesa,8966,26
-46.7754228,-23.7111138,355030843000276,4944000,Rua Parque do Lago,Parque do Lago,8966,26
-46.7783347,-23.712663,355030843000004,4944010,Rua dos Curimbatás,Parque do Lago,8966,26
-46.777658,-23.7127091,355030843000003,4944020,Rua das Umbelíferas,Parque do Lago,8966,26
-46.7842724,-23.7017022,355030843000022,4944030,Rua das Três Marias,Parque do Lago,8966,26
-46.775583,-23.7121619,355030843000001,4944050,Rua dos Xamborés,Parque do Lago,8966,26
-46.7760413,-23.7125744,355030843000001,4944080,Rua dos Pacus,Parque do Lago,8966,26
-46.7770032,-23.7109364,355030843000001,4944130,Rua dos Pirarucus,Parque do Lago,8966,26
-46.7755794,-23.7112961,355030843000001,4944140,Rua dos Caras,Parque do Lago,8966,26
-46.776907,-23.710358,355030843000001,4944150,Rua dos Pintados,Parque do Lago,8966,26
-46.7803437,-23.7134952,355030843000014,4945000,Rua José Caccaos,Parque do Lago,8966,26
-46.7783363,-23.7146041,355030843000005,4945005,Rua Antônio Elias Schoueri,Parque do Lago,8966,26
-46.7793834,-23.7127788,355030843000005,4945040,Alameda Carlos Marchais,Parque do Lago,8966,26
-46.7780628,-23.7137866,355030843000004,4945060,Rua Nagaça,Parque do Lago,8966,26
-46.7796874,-23.7163278,355030843000013,4945090,Rua Fábio Luz,Parque do Lago,8966,26
-46.778021,-23.7170774,355030843000321,4945100,Rua Engenheiro Ricardo Medina,Parque do Lago,8966,26
-46.778995,-23.7174285,355030843000321,4945130,Rua Coronel Floriano Álvaro,Parque do Lago,8966,26
-46.7802397,-23.7142997,355030843000014,4945135,Rua Batista Júnior,Parque do Lago,8966,26
-46.7810135,-23.712826,355030843000014,4945150,Rua Tilápia,Parque do Lago,8966,26
-46.781428,-23.7124905,355030843000005,4945160,Rua Mântua,Parque do Lago,8966,26
-46.7802442,-23.7153692,355030843000354,4945190,Praça Paulo de Lima Correia,Parque do Lago,8966,26
-46.7807971,-23.7155379,355030843000036,4945200,Rua Castro Lopes,Parque do Lago,8966,26
